"date","state","usage"
"27-06-2015","NM",4088
"27-06-2015","NY",43889
"27-06-2015","NC",18781
"27-06-2015","ND",3962
"27-06-2015","OH",22319
"27-06-2015","OK",8730
"27-06-2015","OR",11224
"27-06-2015","PA",19854
"27-06-2015","RI",2545
"27-06-2015","SC",10481
"27-06-2015","SD",964
"27-06-2015","TN",11746
"27-06-2015","TX",58845
"27-06-2015","UT",4195
"27-06-2015","VT",1484
"27-06-2015","VA",18281
"27-06-2015","WA",15542
"27-06-2015","WV",2482
"27-06-2015","WI",11745
"27-06-2015","WY",822
"27-06-2015","AS",NA
"27-06-2015","GU",NA
"27-06-2015","MP",NA
"27-06-2015","PR",NA
"27-06-2015","UM",NA
"27-06-2015","VI",NA
"28-06-2015","AL",7526
"28-06-2015","AK",3
"28-06-2015","AZ",12940
"28-06-2015","AR",4789
"28-06-2015","CA",96436
"28-06-2015","CO",13166
"28-06-2015","CT",6644
"28-06-2015","DE",2022
"28-06-2015","DC",5164
"28-06-2015","FL",46049
"28-06-2015","GA",24178
"28-06-2015","HI",NA
"28-06-2015","ID",1976
"28-06-2015","IL",25268
"28-06-2015","IN",10979
"28-06-2015","IA",3960
"28-06-2015","KS",5206
"28-06-2015","KY",6012
"28-06-2015","LA",7383
"28-06-2015","ME",1613
"28-06-2015","MD",13099
"28-06-2015","MA",17253
"28-06-2015","MI",13949
"28-06-2015","MN",10187
"28-06-2015","MS",3257
"28-06-2015","MO",14571
"28-06-2015","MT",1583
"28-06-2015","NE",3636
"28-06-2015","NV",7440
"28-06-2015","NH",2323
"28-06-2015","NJ",18477
"28-06-2015","NM",3973
"28-06-2015","NY",47639
"28-06-2015","NC",18224
"28-06-2015","ND",3880
"28-06-2015","OH",21917
"28-06-2015","OK",8675
"28-06-2015","OR",10136
"28-06-2015","PA",20672
"28-06-2015","RI",2371
"28-06-2015","SC",10410
"28-06-2015","SD",987
"28-06-2015","TN",11011
"28-06-2015","TX",56969
"28-06-2015","UT",4129
"28-06-2015","VT",1365
"28-06-2015","VA",18758
"28-06-2015","WA",14870
"28-06-2015","WV",2531
"28-06-2015","WI",10965
"28-06-2015","WY",888
"28-06-2015","AS",NA
"28-06-2015","GU",NA
"28-06-2015","MP",NA
"28-06-2015","PR",NA
"28-06-2015","UM",NA
"28-06-2015","VI",NA
"29-06-2015","AL",7117
"29-06-2015","AK",1
"29-06-2015","AZ",12939
"29-06-2015","AR",4599
"29-06-2015","CA",86758
"29-06-2015","CO",12479
"29-06-2015","CT",6629
"29-06-2015","DE",1522
"29-06-2015","DC",4882
"29-06-2015","FL",43340
"29-06-2015","GA",22171
"29-06-2015","HI",NA
"29-06-2015","ID",1927
"29-06-2015","IL",23148
"29-06-2015","IN",10484
"29-06-2015","IA",3732
"29-06-2015","KS",4972
"29-06-2015","KY",5999
"29-06-2015","LA",7281
"29-06-2015","ME",1921
"29-06-2015","MD",12155
"29-06-2015","MA",16975
"29-06-2015","MI",13250
"29-06-2015","MN",9724
"29-06-2015","MS",3152
"29-06-2015","MO",13637
"29-06-2015","MT",1541
"29-06-2015","NE",3674
"29-06-2015","NV",7406
"29-06-2015","NH",2223
"29-06-2015","NJ",17967
"29-06-2015","NM",3851
"29-06-2015","NY",41232
"29-06-2015","NC",17725
"29-06-2015","ND",3876
"29-06-2015","OH",21344
"29-06-2015","OK",8976
"29-06-2015","OR",10064
"29-06-2015","PA",20625
"29-06-2015","RI",2289
"29-06-2015","SC",10038
"29-06-2015","SD",855
"29-06-2015","TN",10677
"29-06-2015","TX",54277
"29-06-2015","UT",3970
"29-06-2015","VT",1295
"29-06-2015","VA",17215
"29-06-2015","WA",14400
"29-06-2015","WV",2436
"29-06-2015","WI",9782
"29-06-2015","WY",882
"29-06-2015","AS",NA
"29-06-2015","GU",NA
"29-06-2015","MP",NA
"29-06-2015","PR",NA
"29-06-2015","UM",NA
"29-06-2015","VI",NA
"30-06-2015","AL",6996
"30-06-2015","AK",NA
"30-06-2015","AZ",12741
"30-06-2015","AR",4446
"30-06-2015","CA",85919
"30-06-2015","CO",12843
"30-06-2015","CT",6686
"30-06-2015","DE",1622
"30-06-2015","DC",4394
"30-06-2015","FL",44014
"30-06-2015","GA",22212
"30-06-2015","HI",1
"30-06-2015","ID",1971
"30-06-2015","IL",22419
"30-06-2015","IN",10887
"30-06-2015","IA",3664
"30-06-2015","KS",4943
"30-06-2015","KY",5953
"30-06-2015","LA",7773
"30-06-2015","ME",1928
"30-06-2015","MD",12448
"30-06-2015","MA",17696
"30-06-2015","MI",13325
"30-06-2015","MN",9510
"30-06-2015","MS",3297
"30-06-2015","MO",13830
"30-06-2015","MT",1503
"30-06-2015","NE",3901
"30-06-2015","NV",6790
"30-06-2015","NH",2445
"30-06-2015","NJ",18321
"30-06-2015","NM",4039
"30-06-2015","NY",40793
"30-06-2015","NC",17872
"30-06-2015","ND",3745
"30-06-2015","OH",22301
"30-06-2015","OK",8981
"30-06-2015","OR",10043
"30-06-2015","PA",20383
"30-06-2015","RI",2368
"30-06-2015","SC",10323
"30-06-2015","SD",881
"30-06-2015","TN",11366
"30-06-2015","TX",56519
"30-06-2015","UT",3729
"30-06-2015","VT",1345
"30-06-2015","VA",18112
"30-06-2015","WA",14295
"30-06-2015","WV",2172
"30-06-2015","WI",9522
"30-06-2015","WY",736
"30-06-2015","AS",NA
"30-06-2015","GU",NA
"30-06-2015","MP",NA
"30-06-2015","PR",NA
"30-06-2015","UM",NA
"30-06-2015","VI",NA
"01-07-2015","AL",7069
"01-07-2015","AK",NA
"01-07-2015","AZ",12108
"01-07-2015","AR",4541
"01-07-2015","CA",81408
"01-07-2015","CO",11703
"01-07-2015","CT",6788
"01-07-2015","DE",1649
"01-07-2015","DC",4433
"01-07-2015","FL",44211
"01-07-2015","GA",20969
"01-07-2015","HI",NA
"01-07-2015","ID",1805
"01-07-2015","IL",22126
"01-07-2015","IN",10740
"01-07-2015","IA",3550
"01-07-2015","KS",5021
"01-07-2015","KY",6124
"01-07-2015","LA",7422
"01-07-2015","ME",1796
"01-07-2015","MD",12100
"01-07-2015","MA",16525
"01-07-2015","MI",12951
"01-07-2015","MN",9278
"01-07-2015","MS",3163
"01-07-2015","MO",13280
"01-07-2015","MT",1573
"01-07-2015","NE",3637
"01-07-2015","NV",7026
"01-07-2015","NH",2417
"01-07-2015","NJ",17899
"01-07-2015","NM",4384
"01-07-2015","NY",39487
"01-07-2015","NC",17413
"01-07-2015","ND",3682
"01-07-2015","OH",21257
"01-07-2015","OK",8316
"01-07-2015","OR",9698
"01-07-2015","PA",19670
"01-07-2015","RI",2268
"01-07-2015","SC",9654
"01-07-2015","SD",924
"01-07-2015","TN",10893
"01-07-2015","TX",52215
"01-07-2015","UT",3878
"01-07-2015","VT",1257
"01-07-2015","VA",16799
"01-07-2015","WA",13156
"01-07-2015","WV",2145
"01-07-2015","WI",10051
"01-07-2015","WY",764
"01-07-2015","AS",NA
"01-07-2015","GU",NA
"01-07-2015","MP",NA
"01-07-2015","PR",NA
"01-07-2015","UM",NA
"01-07-2015","VI",NA
"02-07-2015","AL",6978
"02-07-2015","AK",NA
"02-07-2015","AZ",12186
"02-07-2015","AR",4647
"02-07-2015","CA",83639
"02-07-2015","CO",12089
"02-07-2015","CT",6803
"02-07-2015","DE",1533
"02-07-2015","DC",4985
"02-07-2015","FL",45656
"02-07-2015","GA",20660
"02-07-2015","HI",NA
"02-07-2015","ID",1720
"02-07-2015","IL",23219
"02-07-2015","IN",11032
"02-07-2015","IA",3637
"02-07-2015","KS",5040
"02-07-2015","KY",6036
"02-07-2015","LA",8344
"02-07-2015","ME",1847
"02-07-2015","MD",12018
"02-07-2015","MA",17307
"02-07-2015","MI",14019
"02-07-2015","MN",9507
"02-07-2015","MS",3221
"02-07-2015","MO",14095
"02-07-2015","MT",1462
"02-07-2015","NE",3734
"02-07-2015","NV",7146
"02-07-2015","NH",2388
"02-07-2015","NJ",18244
"02-07-2015","NM",3476
"02-07-2015","NY",42104
"02-07-2015","NC",17408
"02-07-2015","ND",3651
"02-07-2015","OH",21920
"02-07-2015","OK",8380
"02-07-2015","OR",10437
"02-07-2015","PA",20019
"02-07-2015","RI",2635
"02-07-2015","SC",9888
"02-07-2015","SD",908
"02-07-2015","TN",11036
"02-07-2015","TX",55134
"02-07-2015","UT",4270
"02-07-2015","VT",1265
"02-07-2015","VA",17096
"02-07-2015","WA",13247
"02-07-2015","WV",2043
"02-07-2015","WI",9999
"02-07-2015","WY",699
"02-07-2015","AS",NA
"02-07-2015","GU",NA
"02-07-2015","MP",NA
"02-07-2015","PR",NA
"02-07-2015","UM",NA
"02-07-2015","VI",NA
"03-07-2015","AL",7494
"03-07-2015","AK",1
"03-07-2015","AZ",13032
"03-07-2015","AR",4549
"03-07-2015","CA",92662
"03-07-2015","CO",13486
"03-07-2015","CT",7021
"03-07-2015","DE",1650
"03-07-2015","DC",5974
"03-07-2015","FL",49505
"03-07-2015","GA",22931
"03-07-2015","HI",NA
"03-07-2015","ID",1910
"03-07-2015","IL",25263
"03-07-2015","IN",11384
"03-07-2015","IA",3864
"03-07-2015","KS",5034
"03-07-2015","KY",6325
"03-07-2015","LA",9413
"03-07-2015","ME",2227
"03-07-2015","MD",12745
"03-07-2015","MA",18613
"03-07-2015","MI",14413
"03-07-2015","MN",9738
"03-07-2015","MS",3273
"03-07-2015","MO",13801
"03-07-2015","MT",1564
"03-07-2015","NE",3915
"03-07-2015","NV",7783
"03-07-2015","NH",2736
"03-07-2015","NJ",19393
"03-07-2015","NM",3466
"03-07-2015","NY",45282
"03-07-2015","NC",18353
"03-07-2015","ND",2966
"03-07-2015","OH",22401
"03-07-2015","OK",8554
"03-07-2015","OR",10928
"03-07-2015","PA",21383
"03-07-2015","RI",2574
"03-07-2015","SC",10100
"03-07-2015","SD",882
"03-07-2015","TN",11787
"03-07-2015","TX",59394
"03-07-2015","UT",4345
"03-07-2015","VT",1461
"03-07-2015","VA",17852
"03-07-2015","WA",14925
"03-07-2015","WV",2184
"03-07-2015","WI",10340
"03-07-2015","WY",758
"03-07-2015","AS",NA
"03-07-2015","GU",NA
"03-07-2015","MP",NA
"03-07-2015","PR",NA
"03-07-2015","UM",NA
"03-07-2015","VI",NA
"04-07-2015","AL",7659
"04-07-2015","AK",NA
"04-07-2015","AZ",13485
"04-07-2015","AR",4862
"04-07-2015","CA",97211
"04-07-2015","CO",13561
"04-07-2015","CT",7350
"04-07-2015","DE",1656
"04-07-2015","DC",7670
"04-07-2015","FL",54299
"04-07-2015","GA",24303
"04-07-2015","HI",NA
"04-07-2015","ID",2000
"04-07-2015","IL",26847
"04-07-2015","IN",11700
"04-07-2015","IA",3864
"04-07-2015","KS",5308
"04-07-2015","KY",6506
"04-07-2015","LA",10438
"04-07-2015","ME",2266
"04-07-2015","MD",13099
"04-07-2015","MA",20158
"04-07-2015","MI",15057
"04-07-2015","MN",10051
"04-07-2015","MS",3420
"04-07-2015","MO",14145
"04-07-2015","MT",1702
"04-07-2015","NE",3825
"04-07-2015","NV",8578
"04-07-2015","NH",2702
"04-07-2015","NJ",20617
"04-07-2015","NM",3466
"04-07-2015","NY",50250
"04-07-2015","NC",19629
"04-07-2015","ND",929
"04-07-2015","OH",23549
"04-07-2015","OK",8604
"04-07-2015","OR",11348
"04-07-2015","PA",21810
"04-07-2015","RI",2752
"04-07-2015","SC",10884
"04-07-2015","SD",989
"04-07-2015","TN",12396
"04-07-2015","TX",63062
"04-07-2015","UT",4901
"04-07-2015","VT",1540
"04-07-2015","VA",18761
"04-07-2015","WA",14839
"04-07-2015","WV",2608
"04-07-2015","WI",10969
"04-07-2015","WY",787
"04-07-2015","AS",NA
"04-07-2015","GU",NA
"04-07-2015","MP",NA
"04-07-2015","PR",NA
"04-07-2015","UM",NA
"04-07-2015","VI",NA
"05-07-2015","AL",7118
"05-07-2015","AK",NA
"05-07-2015","AZ",11686
"05-07-2015","AR",4485
"05-07-2015","CA",85448
"05-07-2015","CO",12280
"05-07-2015","CT",6495
"05-07-2015","DE",1803
"05-07-2015","DC",6037
"05-07-2015","FL",45771
"05-07-2015","GA",22602
"05-07-2015","HI",NA
"05-07-2015","ID",1816
"05-07-2015","IL",23315
"05-07-2015","IN",10311
"05-07-2015","IA",3750
"05-07-2015","KS",5124
"05-07-2015","KY",6020
"05-07-2015","LA",8851
"05-07-2015","ME",1962
"05-07-2015","MD",11513
"05-07-2015","MA",17891
"05-07-2015","MI",13880
"05-07-2015","MN",9033
"05-07-2015","MS",3028
"05-07-2015","MO",12536
"05-07-2015","MT",1534
"05-07-2015","NE",3535
"05-07-2015","NV",7503
"05-07-2015","NH",2246
"05-07-2015","NJ",17784
"05-07-2015","NM",3190
"05-07-2015","NY",41941
"05-07-2015","NC",16769
"05-07-2015","ND",922
"05-07-2015","OH",20691
"05-07-2015","OK",8120
"05-07-2015","OR",10361
"05-07-2015","PA",19349
"05-07-2015","RI",2544
"05-07-2015","SC",9538
"05-07-2015","SD",877
"05-07-2015","TN",10885
"05-07-2015","TX",58196
"05-07-2015","UT",3976
"05-07-2015","VT",1434
"05-07-2015","VA",17379
"05-07-2015","WA",13302
"05-07-2015","WV",2225
"05-07-2015","WI",9422
"05-07-2015","WY",734
"05-07-2015","AS",NA
"05-07-2015","GU",NA
"05-07-2015","MP",NA
"05-07-2015","PR",NA
"05-07-2015","UM",NA
"05-07-2015","VI",NA
"06-07-2015","AL",7514
"06-07-2015","AK",NA
"06-07-2015","AZ",11323
"06-07-2015","AR",4087
"06-07-2015","CA",77389
"06-07-2015","CO",12125
"06-07-2015","CT",6268
"06-07-2015","DE",1755
"06-07-2015","DC",4841
"06-07-2015","FL",42802
"06-07-2015","GA",22534
"06-07-2015","HI",NA
"06-07-2015","ID",1703
"06-07-2015","IL",21934
"06-07-2015","IN",10544
"06-07-2015","IA",3335
"06-07-2015","KS",4880
"06-07-2015","KY",5413
"06-07-2015","LA",8071
"06-07-2015","ME",1778
"06-07-2015","MD",11339
"06-07-2015","MA",16271
"06-07-2015","MI",12952
"06-07-2015","MN",8683
"06-07-2015","MS",2847
"06-07-2015","MO",12891
"06-07-2015","MT",1348
"06-07-2015","NE",3371
"06-07-2015","NV",6799
"06-07-2015","NH",2253
"06-07-2015","NJ",17285
"06-07-2015","NM",3289
"06-07-2015","NY",37817
"06-07-2015","NC",16628
"06-07-2015","ND",949
"06-07-2015","OH",21216
"06-07-2015","OK",8792
"06-07-2015","OR",9859
"06-07-2015","PA",18245
"06-07-2015","RI",2304
"06-07-2015","SC",9809
"06-07-2015","SD",768
"06-07-2015","TN",10197
"06-07-2015","TX",57333
"06-07-2015","UT",3873
"06-07-2015","VT",1192
"06-07-2015","VA",16920
"06-07-2015","WA",12781
"06-07-2015","WV",2177
"06-07-2015","WI",8966
"06-07-2015","WY",684
"06-07-2015","AS",NA
"06-07-2015","GU",NA
"06-07-2015","MP",NA
"06-07-2015","PR",NA
"06-07-2015","UM",NA
"06-07-2015","VI",NA
"07-07-2015","AL",6955
"07-07-2015","AK",NA
"07-07-2015","AZ",11358
"07-07-2015","AR",4218
"07-07-2015","CA",79318
"07-07-2015","CO",11452
"07-07-2015","CT",6285
"07-07-2015","DE",1643
"07-07-2015","DC",4667
"07-07-2015","FL",42178
"07-07-2015","GA",19891
"07-07-2015","HI",NA
"07-07-2015","ID",1656
"07-07-2015","IL",21670
"07-07-2015","IN",10654
"07-07-2015","IA",3632
"07-07-2015","KS",4799
"07-07-2015","KY",5615
"07-07-2015","LA",7176
"07-07-2015","ME",1554
"07-07-2015","MD",11601
"07-07-2015","MA",16067
"07-07-2015","MI",12735
"07-07-2015","MN",9032
"07-07-2015","MS",3081
"07-07-2015","MO",12282
"07-07-2015","MT",1375
"07-07-2015","NE",3483
"07-07-2015","NV",6364
"07-07-2015","NH",2094
"07-07-2015","NJ",17549
"07-07-2015","NM",3181
"07-07-2015","NY",38584
"07-07-2015","NC",16117
"07-07-2015","ND",900
"07-07-2015","OH",20173
"07-07-2015","OK",8324
"07-07-2015","OR",9690
"07-07-2015","PA",18082
"07-07-2015","RI",2129
"07-07-2015","SC",9252
"07-07-2015","SD",846
"07-07-2015","TN",10608
"07-07-2015","TX",51533
"07-07-2015","UT",3567
"07-07-2015","VT",1301
"07-07-2015","VA",16485
"07-07-2015","WA",12375
"07-07-2015","WV",1819
"07-07-2015","WI",9503
"07-07-2015","WY",714
"07-07-2015","AS",NA
"07-07-2015","GU",NA
"07-07-2015","MP",NA
"07-07-2015","PR",NA
"07-07-2015","UM",NA
"07-07-2015","VI",NA
"08-07-2015","AL",6788
"08-07-2015","AK",NA
"08-07-2015","AZ",11400
"08-07-2015","AR",4367
"08-07-2015","CA",80724
"08-07-2015","CO",11311
"08-07-2015","CT",6118
"08-07-2015","DE",1294
"08-07-2015","DC",5036
"08-07-2015","FL",41561
"08-07-2015","GA",19200
"08-07-2015","HI",NA
"08-07-2015","ID",1720
"08-07-2015","IL",20415
"08-07-2015","IN",10024
"08-07-2015","IA",3458
"08-07-2015","KS",4757
"08-07-2015","KY",5800
"08-07-2015","LA",7296
"08-07-2015","ME",1588
"08-07-2015","MD",10755
"08-07-2015","MA",15374
"08-07-2015","MI",12850
"08-07-2015","MN",8789
"08-07-2015","MS",3221
"08-07-2015","MO",12015
"08-07-2015","MT",1493
"08-07-2015","NE",3932
"08-07-2015","NV",6653
"08-07-2015","NH",2323
"08-07-2015","NJ",16191
"08-07-2015","NM",3872
"08-07-2015","NY",37894
"08-07-2015","NC",15890
"08-07-2015","ND",889
"08-07-2015","OH",20392
"08-07-2015","OK",7576
"08-07-2015","OR",9519
"08-07-2015","PA",17672
"08-07-2015","RI",2151
"08-07-2015","SC",8923
"08-07-2015","SD",785
"08-07-2015","TN",10246
"08-07-2015","TX",51369
"08-07-2015","UT",3698
"08-07-2015","VT",1173
"08-07-2015","VA",15953
"08-07-2015","WA",11958
"08-07-2015","WV",1727
"08-07-2015","WI",9434
"08-07-2015","WY",675
"08-07-2015","AS",NA
"08-07-2015","GU",NA
"08-07-2015","MP",NA
"08-07-2015","PR",NA
"08-07-2015","UM",NA
"08-07-2015","VI",NA
"09-07-2015","AL",7356
"09-07-2015","AK",2
"09-07-2015","AZ",12121
"09-07-2015","AR",4552
"09-07-2015","CA",90813
"09-07-2015","CO",11921
"09-07-2015","CT",6425
"09-07-2015","DE",1461
"09-07-2015","DC",5617
"09-07-2015","FL",45196
"09-07-2015","GA",21872
"09-07-2015","HI",NA
"09-07-2015","ID",1721
"09-07-2015","IL",22112
"09-07-2015","IN",10788
"09-07-2015","IA",3691
"09-07-2015","KS",5108
"09-07-2015","KY",5998
"09-07-2015","LA",7577
"09-07-2015","ME",1740
"09-07-2015","MD",11648
"09-07-2015","MA",17096
"09-07-2015","MI",13485
"09-07-2015","MN",9353
"09-07-2015","MS",3371
"09-07-2015","MO",13312
"09-07-2015","MT",1614
"09-07-2015","NE",4052
"09-07-2015","NV",7265
"09-07-2015","NH",2374
"09-07-2015","NJ",18070
"09-07-2015","NM",3590
"09-07-2015","NY",41091
"09-07-2015","NC",16967
"09-07-2015","ND",1118
"09-07-2015","OH",21394
"09-07-2015","OK",8722
"09-07-2015","OR",9802
"09-07-2015","PA",19309
"09-07-2015","RI",2304
"09-07-2015","SC",9910
"09-07-2015","SD",1038
"09-07-2015","TN",11563
"09-07-2015","TX",56532
"09-07-2015","UT",3951
"09-07-2015","VT",1150
"09-07-2015","VA",17254
"09-07-2015","WA",12789
"09-07-2015","WV",1926
"09-07-2015","WI",9777
"09-07-2015","WY",782
"09-07-2015","AS",NA
"09-07-2015","GU",NA
"09-07-2015","MP",NA
"09-07-2015","PR",NA
"09-07-2015","UM",NA
"09-07-2015","VI",NA
"10-07-2015","AL",7275
"10-07-2015","AK",NA
"10-07-2015","AZ",12503
"10-07-2015","AR",4403
"10-07-2015","CA",94716
"10-07-2015","CO",13173
"10-07-2015","CT",6774
"10-07-2015","DE",1502
"10-07-2015","DC",5595
"10-07-2015","FL",46787
"10-07-2015","GA",22174
"10-07-2015","HI",NA
"10-07-2015","ID",1871
"10-07-2015","IL",23692
"10-07-2015","IN",11469
"10-07-2015","IA",3704
"10-07-2015","KS",5194
"10-07-2015","KY",6418
"10-07-2015","LA",7476
"10-07-2015","ME",1738
"10-07-2015","MD",11691
"10-07-2015","MA",18108
"10-07-2015","MI",13572
"10-07-2015","MN",9402
"10-07-2015","MS",3103
"10-07-2015","MO",13734
"10-07-2015","MT",1518
"10-07-2015","NE",4174
"10-07-2015","NV",8205
"10-07-2015","NH",2344
"10-07-2015","NJ",19096
"10-07-2015","NM",3425
"10-07-2015","NY",46937
"10-07-2015","NC",17341
"10-07-2015","ND",942
"10-07-2015","OH",22439
"10-07-2015","OK",8966
"10-07-2015","OR",10474
"10-07-2015","PA",20412
"10-07-2015","RI",2749
"10-07-2015","SC",9799
"10-07-2015","SD",861
"10-07-2015","TN",11618
"10-07-2015","TX",57591
"10-07-2015","UT",3917
"10-07-2015","VT",1277
"10-07-2015","VA",16797
"10-07-2015","WA",13341
"10-07-2015","WV",2329
"10-07-2015","WI",9914
"10-07-2015","WY",744
"10-07-2015","AS",NA
"10-07-2015","GU",NA
"10-07-2015","MP",NA
"10-07-2015","PR",NA
"10-07-2015","UM",NA
"10-07-2015","VI",NA
"11-07-2015","AL",7521
"11-07-2015","AK",1
"11-07-2015","AZ",13002
"11-07-2015","AR",4581
"11-07-2015","CA",100268
"11-07-2015","CO",14390
"11-07-2015","CT",6977
"11-07-2015","DE",1654
"11-07-2015","DC",5666
"11-07-2015","FL",47913
"11-07-2015","GA",23202
"11-07-2015","HI",NA
"11-07-2015","ID",1914
"11-07-2015","IL",25071
"11-07-2015","IN",11236
"11-07-2015","IA",3811
"11-07-2015","KS",5118
"11-07-2015","KY",6785
"11-07-2015","LA",8158
"11-07-2015","ME",1998
"11-07-2015","MD",12218
"11-07-2015","MA",18544
"11-07-2015","MI",14232
"11-07-2015","MN",9582
"11-07-2015","MS",3195
"11-07-2015","MO",13754
"11-07-2015","MT",1501
"11-07-2015","NE",4234
"11-07-2015","NV",9121
"11-07-2015","NH",2468
"11-07-2015","NJ",19876
"11-07-2015","NM",3394
"11-07-2015","NY",47136
"11-07-2015","NC",17912
"11-07-2015","ND",995
"11-07-2015","OH",22873
"11-07-2015","OK",8292
"11-07-2015","OR",10429
"11-07-2015","PA",21235
"11-07-2015","RI",2581
"11-07-2015","SC",9715
"11-07-2015","SD",1065
"11-07-2015","TN",11976
"11-07-2015","TX",60005
"11-07-2015","UT",4187
"11-07-2015","VT",1215
"11-07-2015","VA",17853
"11-07-2015","WA",13616
"11-07-2015","WV",2423
"11-07-2015","WI",9977
"11-07-2015","WY",744
"11-07-2015","AS",NA
"11-07-2015","GU",NA
"11-07-2015","MP",NA
"11-07-2015","PR",NA
"11-07-2015","UM",NA
"11-07-2015","VI",NA
"12-07-2015","AL",7144
"12-07-2015","AK",NA
"12-07-2015","AZ",12941
"12-07-2015","AR",5482
"12-07-2015","CA",94873
"12-07-2015","CO",13651
"12-07-2015","CT",6996
"12-07-2015","DE",1502
"12-07-2015","DC",5400
"12-07-2015","FL",45285
"12-07-2015","GA",22671
"12-07-2015","HI",NA
"12-07-2015","ID",1761
"12-07-2015","IL",23889
"12-07-2015","IN",11233
"12-07-2015","IA",3723
"12-07-2015","KS",4889
"12-07-2015","KY",6288
"12-07-2015","LA",7392
"12-07-2015","ME",2035
"12-07-2015","MD",12106
"12-07-2015","MA",17501
"12-07-2015","MI",14282
"12-07-2015","MN",9462
"12-07-2015","MS",3138
"12-07-2015","MO",13321
"12-07-2015","MT",1529
"12-07-2015","NE",3981
"12-07-2015","NV",8342
"12-07-2015","NH",2353
"12-07-2015","NJ",18499
"12-07-2015","NM",3501
"12-07-2015","NY",45359
"12-07-2015","NC",17635
"12-07-2015","ND",897
"12-07-2015","OH",21974
"12-07-2015","OK",8544
"12-07-2015","OR",9737
"12-07-2015","PA",19874
"12-07-2015","RI",2538
"12-07-2015","SC",9609
"12-07-2015","SD",821
"12-07-2015","TN",10719
"12-07-2015","TX",58508
"12-07-2015","UT",3919
"12-07-2015","VT",1302
"12-07-2015","VA",17206
"12-07-2015","WA",13808
"12-07-2015","WV",2545
"12-07-2015","WI",9436
"12-07-2015","WY",812
"12-07-2015","AS",NA
"12-07-2015","GU",NA
"12-07-2015","MP",NA
"12-07-2015","PR",NA
"12-07-2015","UM",NA
"12-07-2015","VI",NA
"13-07-2015","AL",7302
"13-07-2015","AK",NA
"13-07-2015","AZ",12090
"13-07-2015","AR",4498
"13-07-2015","CA",80175
"13-07-2015","CO",12435
"13-07-2015","CT",6446
"13-07-2015","DE",1485
"13-07-2015","DC",5141
"13-07-2015","FL",42909
"13-07-2015","GA",21288
"13-07-2015","HI",NA
"13-07-2015","ID",1542
"13-07-2015","IL",21875
"13-07-2015","IN",11205
"13-07-2015","IA",3634
"13-07-2015","KS",5154
"13-07-2015","KY",5878
"13-07-2015","LA",7468
"13-07-2015","ME",1749
"13-07-2015","MD",11117
"13-07-2015","MA",16450
"13-07-2015","MI",13526
"13-07-2015","MN",9594
"13-07-2015","MS",2910
"13-07-2015","MO",12962
"13-07-2015","MT",1437
"13-07-2015","NE",3866
"13-07-2015","NV",7190
"13-07-2015","NH",2110
"13-07-2015","NJ",18261
"13-07-2015","NM",3316
"13-07-2015","NY",40537
"13-07-2015","NC",16308
"13-07-2015","ND",1021
"13-07-2015","OH",22103
"13-07-2015","OK",8189
"13-07-2015","OR",9504
"13-07-2015","PA",18806
"13-07-2015","RI",2142
"13-07-2015","SC",9383
"13-07-2015","SD",725
"13-07-2015","TN",10755
"13-07-2015","TX",54153
"13-07-2015","UT",3895
"13-07-2015","VT",1176
"13-07-2015","VA",16817
"13-07-2015","WA",12765
"13-07-2015","WV",2129
"13-07-2015","WI",9101
"13-07-2015","WY",674
"13-07-2015","AS",NA
"13-07-2015","GU",NA
"13-07-2015","MP",NA
"13-07-2015","PR",NA
"13-07-2015","UM",NA
"13-07-2015","VI",NA
"14-07-2015","AL",7006
"14-07-2015","AK",1
"14-07-2015","AZ",11769
"14-07-2015","AR",3842
"14-07-2015","CA",74116
"14-07-2015","CO",11137
"14-07-2015","CT",6137
"14-07-2015","DE",1478
"14-07-2015","DC",5645
"14-07-2015","FL",41444
"14-07-2015","GA",19235
"14-07-2015","HI",NA
"14-07-2015","ID",1697
"14-07-2015","IL",19513
"14-07-2015","IN",10372
"14-07-2015","IA",3419
"14-07-2015","KS",4617
"14-07-2015","KY",5997
"14-07-2015","LA",7224
"14-07-2015","ME",1675
"14-07-2015","MD",10611
"14-07-2015","MA",15224
"14-07-2015","MI",12792
